# time   trace   domains   purity   coherence  equireached
  189      1.0000056029      0.9330038025      0.1443614621      0.0743796507      0.5336428384
  190      1.0000056327      0.9290215732      0.1454060418      0.0740712143      0.5356277459
  191      1.0000056625      0.9250574817      0.1464499744      0.0737639305      0.5376038642
  192      1.0000056923      0.9211114038      0.1474932333      0.0734577970      0.5395712427
  193      1.0000057221      0.9171832175      0.1485357926      0.0731528114      0.5415299305
  194      1.0000057519      0.9132728031      0.1495776263      0.0728489714      0.5434799759
  195      1.0000057817      0.9093800430      0.1506187090      0.0725462748      0.5454214269
  196      1.0000058115      0.9055048218      0.1516590155      0.0722447192      0.5473543308
  197      1.0000058413      0.9016470259      0.1526985208      0.0719443026      0.5492787344
  198      1.0000058711      0.8978065437      0.1537372005      0.0716450226      0.5511946838
  199      1.0000059009      0.8939832655      0.1547750301      0.0713468772      0.5531022250
  200      1.0000059307      0.8901770835      0.1558119857      0.0710498642      0.5550014031
  201      1.0000059605      0.8863878915      0.1568480434      0.0707539813      0.5568922630
  202      1.0000059903      0.8826155850      0.1578831800      0.0704592265      0.5587748489
  203      1.0000060201      0.8788600614      0.1589173721      0.0701655977      0.5606492046
  204      1.0000060499      0.8751212193      0.1599505969      0.0698730925      0.5625153736
  205      1.0000060797      0.8713989592      0.1609828318      0.0695817090      0.5643733987
  206      1.0000061095      0.8676931828      0.1620140545      0.0692914448      0.5662233224
  207      1.0000061393      0.8640037935      0.1630442429      0.0690022978      0.5680651868
  208      1.0000061691      0.8603306960      0.1640733753      0.0687142658      0.5698990335
  209      1.0000061989      0.8566737963      0.1651014300      0.0684273465      0.5717249038
  210      1.0000062287      0.8530330018      0.1661283859      0.0681415378      0.5735428385
  211      1.0000062585      0.8494082211      0.1671542220      0.0678568373      0.5753528779
  212      1.0000062883      0.8457993642      0.1681789176      0.0675732427      0.5771550622
  213      1.0000063181      0.8422063421      0.1692024522      0.0672907518      0.5789494310
  214      1.0000063479      0.8386290671      0.1702248056      0.0670093622      0.5807360236
  215      1.0000063777      0.8350674526      0.1712459579      0.0667290716      0.5825148790
