# time   trace   domains   purity   coherence  equireached
  162      1.0000047982      1.0680144564      0.1115778333      0.1241540043      0.4665451645
  163      1.0000048280      1.0635507025      0.1125903846      0.1236730337      0.4687530951
  164      1.0000048578      1.0591090699      0.1136032496      0.1231935967      0.4709510149
  165      1.0000048876      1.0546893276      0.1146163943      0.1227156835      0.4731389936
  166      1.0000049174      1.0502912505      0.1156297853      0.1222392860      0.4753170995
  167      1.0000049472      1.0459146195      0.1166433895      0.1217643970      0.4774854004
  168      1.0000049770      1.0415592211      0.1176571741      0.1212910097      0.4796439626
  169      1.0000050068      1.0372248472      0.1186711068      0.1208191184      0.4817928519
  170      1.0000050366      1.0329112950      0.1196851557      0.1203487176      0.4839321328
  171      1.0000050664      1.0286183668      0.1206992891      0.1198798028      0.4860618691
  172      1.0000050962      1.0243458698      0.1217134760      0.1194123698      0.4881821235
  173      1.0000051260      1.0200936159      0.1227276854      0.1189464148      0.4902929580
  174      1.0000051558      1.0158614216      0.1237418869      0.1184819347      0.4923944335
  175      1.0000051856      1.0116491078      0.1247560503      0.1180189268      0.4944866104
  176      1.0000052154      1.0074564997      0.1257701457      0.1175573885      0.4965695478
  177      1.0000052452      1.0032834264      0.1267841438      0.1170973177      0.4986433044
  178      1.0000052750      0.9991297213      0.1277980153      0.1166387128      0.5007079378
  179      1.0000053048      0.9949952213      0.1288117315      0.1161815722      0.5027635049
  180      1.0000053346      0.9908797672      0.1298252639      0.1157258946      0.5048100619
  181      1.0000053644      0.9867832032      0.1308385843      0.1152716791      0.5068476642
  182      1.0000053942      0.9827053773      0.1318516649      0.1148189248      0.5088763664
  183      1.0000054240      0.9786461404      0.1328644781      0.1143676311      0.5108962224
  184      1.0000054538      0.9746053469      0.1338769966      0.1139177975      0.5129072855
  185      1.0000054836      0.9705828541      0.1348891936      0.1134694236      0.5149096081
  186      1.0000055134      0.9665785226      0.1359010424      0.1130225092      0.5169032422
  187      1.0000055432      0.9625922157      0.1369125166      0.1125770543      0.5188882388
  188      1.0000055730      0.9586237995      0.1379235902      0.1121330586      0.5208646485
  189      1.0000056029      0.9546731428      0.1389342375      0.1116905223      0.5228325211
  190      1.0000056327      0.9507401172      0.1399444330      0.1112494454      0.5247919060
  191      1.0000056625      0.9468245967      0.1409541514      0.1108098280      0.5267428517
  192      1.0000056923      0.9429264577      0.1419633678      0.1103716703      0.5286854062
  193      1.0000057221      0.9390455791      0.1429720577      0.1099349724      0.5306196171
  194      1.0000057519      0.9351818421      0.1439801966      0.1094997344      0.5325455313
  195      1.0000057817      0.9313351300      0.1449877604      0.1090659566      0.5344631950
  196      1.0000058115      0.9275053283      0.1459947254      0.1086336391      0.5363726539
  197      1.0000058413      0.9236923247      0.1470010679      0.1082027819      0.5382739535
