# time   trace   domains   purity   coherence  equireached
  275      1.0000081659      0.6473316311      0.2296747063      0.0584653031      0.6763450713
  276      1.0000081957      0.6445918263      0.2305940608      0.0582184073      0.6777148817
  277      1.0000082255      0.6418636652      0.2315114098      0.0579725448      0.6790788756
  278      1.0000082553      0.6391470967      0.2324267461      0.0577277118      0.6804370784
  279      1.0000082851      0.6364420700      0.2333400628      0.0574839041      0.6817895154
  280      1.0000083149      0.6337485343      0.2342513530      0.0572411177      0.6831362116
  281      1.0000083447      0.6310664393      0.2351606102      0.0569993486      0.6844771919
  282      1.0000083745      0.6283957350      0.2360678276      0.0567585928      0.6858124813
  283      1.0000084043      0.6257363716      0.2369729991      0.0565188463      0.6871421044
  284      1.0000084341      0.6230882995      0.2378761184      0.0562801051      0.6884660858
  285      1.0000084639      0.6204514695      0.2387771793      0.0560423652      0.6897844499
  286      1.0000084937      0.6178258325      0.2396761760      0.0558056227      0.6910972211
  287      1.0000085235      0.6152113398      0.2405731026      0.0555698735      0.6924044237
  288      1.0000085533      0.6126079429      0.2414679536      0.0553351138      0.6937060816
  289      1.0000085831      0.6100155937      0.2423607234      0.0551013396      0.6950022188
  290      1.0000086129      0.6074342440      0.2432514066      0.0548685469      0.6962928593
  291      1.0000086427      0.6048638463      0.2441399979      0.0546367318      0.6975780267
  292      1.0000086725      0.6023043529      0.2450264924      0.0544058905      0.6988577446
  293      1.0000087023      0.5997557166      0.2459108849      0.0541760190      0.7001320366
  294      1.0000087321      0.5972178905      0.2467931707      0.0539471134      0.7014009261
  295      1.0000087619      0.5946908277      0.2476733450      0.0537191698      0.7026644362
  296      1.0000087917      0.5921744818      0.2485514033      0.0534921844      0.7039225903
  297      1.0000088215      0.5896688064      0.2494273412      0.0532661533      0.7051754112
  298      1.0000088513      0.5871737555      0.2503011542      0.0530410727      0.7064229220
  299      1.0000088811      0.5846892832      0.2511728382      0.0528169386      0.7076651455
  300      1.0000089109      0.5822153438      0.2520423892      0.0525937474      0.7089021044
  301      1.0000089407      0.5797518921      0.2529098031      0.0523714951      0.7101338213
  302      1.0000089705      0.5772988828      0.2537750761      0.0521501780      0.7113603187
  303      1.0000090003      0.5748562710      0.2546382046      0.0519297922      0.7125816190
  304      1.0000090301      0.5724240120      0.2554991850      0.0517103340      0.7137977446
  305      1.0000090599      0.5700020612      0.2563580137      0.0514917997      0.7150087175
  306      1.0000090897      0.5675903743      0.2572146874      0.0512741853      0.7162145599
  307      1.0000091196      0.5651889073      0.2580692029      0.0510574873      0.7174152938
  308      1.0000091494      0.5627976163      0.2589215571      0.0508417018      0.7186109410
  309      1.0000091792      0.5604164576      0.2597717469      0.0506268252      0.7198015233
  310      1.0000092090      0.5580453877      0.2606197694      0.0504128536      0.7209870624
  311      1.0000092388      0.5556843633      0.2614656219      0.0501997835      0.7221675798
  312      1.0000092686      0.5533333416      0.2623093017      0.0499876111      0.7233430971
  313      1.0000092984      0.5509922795      0.2631508062      0.0497763328      0.7245136356
  314      1.0000093282      0.5486611344      0.2639901329      0.0495659448      0.7256792166
  315      1.0000093580      0.5463398639      0.2648272794      0.0493564435      0.7268398612
  316      1.0000093878      0.5440284257      0.2656622436      0.0491478254      0.7279955906
  317      1.0000094176      0.5417267778      0.2664950233      0.0489400866      0.7291464258
  318      1.0000094474      0.5394348783      0.2673256164      0.0487332237      0.7302923875
  319      1.0000094772      0.5371526855      0.2681540210      0.0485272330      0.7314334967
  320      1.0000095070      0.5348801580      0.2689802351      0.0483221110      0.7325697741
  321      1.0000095368      0.5326172544      0.2698042572      0.0481178540      0.7337012402
  322      1.0000095666      0.5303639337      0.2706260855      0.0479144584      0.7348279155
  323      1.0000095964      0.5281201549      0.2714457185      0.0477119208      0.7359498206
  324      1.0000096262      0.5258858774      0.2722631547      0.0475102375      0.7370669756
  325      1.0000096560      0.5236610606      0.2730783928      0.0473094051      0.7381794009
  326      1.0000096858      0.5214456641      0.2738914314      0.0471094200      0.7392871167
  327      1.0000097156      0.5192396477      0.2747022695      0.0469102787      0.7403901428
  328      1.0000097454      0.5170429716      0.2755109059      0.0467119777      0.7414884995
  329      1.0000097752      0.5148555958      0.2763173396      0.0465145136      0.7425822065
  330      1.0000098050      0.5126774807      0.2771215697      0.0463178828      0.7436712835
  331      1.0000098348      0.5105085869      0.2779235955      0.0461220819      0.7447557504
  332      1.0000098646      0.5083488750      0.2787234161      0.0459271075      0.7458356268
  333      1.0000098944      0.5061983061      0.2795210310      0.0457329561      0.7469109321
  334      1.0000099242      0.5040568412      0.2803164396      0.0455396242      0.7479816858
  335      1.0000099540      0.5019244414      0.2811096414      0.0453471086      0.7490479074
  336      1.0000099838      0.4998010683      0.2819006359      0.0451554058      0.7501096159
  337      1.0000100136      0.4976866834      0.2826894230      0.0449645124      0.7511668307
  338      1.0000100434      0.4955812485      0.2834760024      0.0447744251      0.7522195709
