# time   trace   domains   purity   coherence  equireached
  180      1.0000053346      1.0172066235      0.1232616144      0.1616999761      0.4916875436
  181      1.0000053644      1.0131922698      0.1242261752      0.1611031722      0.4936825643
  182      1.0000053942      1.0091958240      0.1251906735      0.1605079755      0.4956691511
  183      1.0000054240      1.0052171366      0.1261550843      0.1599143914      0.4976473566
  184      1.0000054538      1.0012560619      0.1271193828      0.1593224252      0.4996172325
  185      1.0000054836      0.9973124571      0.1280835444      0.1587320823      0.5015788298
  186      1.0000055134      0.9933861827      0.1290475449      0.1581433682      0.5035321987
  187      1.0000055432      0.9894771021      0.1300113603      0.1575562884      0.5054773889
  188      1.0000055730      0.9855850818      0.1309749668      0.1569708483      0.5074144493
  189      1.0000056029      0.9817099910      0.1319383409      0.1563870534      0.5093434282
  190      1.0000056327      0.9778517016      0.1329014593      0.1558049093      0.5112643733
  191      1.0000056625      0.9740100882      0.1338642990      0.1552244211      0.5131773316
  192      1.0000056923      0.9701850281      0.1348268372      0.1546455944      0.5150823496
  193      1.0000057221      0.9663764008      0.1357890513      0.1540684343      0.5169794731
  194      1.0000057519      0.9625840884      0.1367509190      0.1534929459      0.5188687472
  195      1.0000057817      0.9588079752      0.1377124182      0.1529191345      0.5207502167
  196      1.0000058115      0.9550479479      0.1386735269      0.1523470048      0.5226239257
  197      1.0000058413      0.9513038953      0.1396342236      0.1517765618      0.5244899177
  198      1.0000058711      0.9475757083      0.1405944869      0.1512078101      0.5263482357
  199      1.0000059009      0.9438632798      0.1415542955      0.1506407544      0.5281989222
  200      1.0000059307      0.9401665048      0.1425136283      0.1500753992      0.5300420193
  201      1.0000059605      0.9364852800      0.1434724648      0.1495117486      0.5318775682
  202      1.0000059903      0.9328195042      0.1444307842      0.1489498069      0.5337056100
  203      1.0000060201      0.9291690778      0.1453885663      0.1483895780      0.5355261852
  204      1.0000060499      0.9255339031      0.1463457909      0.1478310659      0.5373393338
  205      1.0000060797      0.9219138839      0.1473024381      0.1472742741      0.5391450953
  206      1.0000061095      0.9183089259      0.1482584882      0.1467192063      0.5409435089
  207      1.0000061393      0.9147189362      0.1492139216      0.1461658658      0.5427346131
  208      1.0000061691      0.9111438234      0.1501687191      0.1456142557      0.5445184461
  209      1.0000061989      0.9075834976      0.1511228615      0.1450643791      0.5462950458
  210      1.0000062287      0.9040378706      0.1520763299      0.1445162389      0.5480644494
  211      1.0000062585      0.9005068553      0.1530291057      0.1439698376      0.5498266940
  212      1.0000062883      0.8969903660      0.1539811702      0.1434251780      0.5515818162
  213      1.0000063181      0.8934883185      0.1549325053      0.1428822621      0.5533298519
  214      1.0000063479      0.8900006297      0.1558830928      0.1423410923      0.5550708372
  215      1.0000063777      0.8865272178      0.1568329147      0.1418016706      0.5568048072
  216      1.0000064075      0.8830680022      0.1577819534      0.1412639986      0.5585317972
  217      1.0000064373      0.8796229035      0.1587301912      0.1407280782      0.5602518417
  218      1.0000064671      0.8761918434      0.1596776109      0.1401939108      0.5619649750
  219      1.0000064969      0.8727747447      0.1606241953      0.1396614977      0.5636712312
  220      1.0000065267      0.8693715314      0.1615699274      0.1391308400      0.5653706439
  221      1.0000065565      0.8659821283      0.1625147904      0.1386019388      0.5670632464
  222      1.0000065863      0.8626064614      0.1634587678      0.1380747948      0.5687490716
  223      1.0000066161      0.8592444576      0.1644018430      0.1375494088      0.5704281523
  224      1.0000066459      0.8558960447      0.1653439999      0.1370257812      0.5721005207
  225      1.0000066757      0.8525611516      0.1662852224      0.1365039124      0.5737662090
  226      1.0000067055      0.8492397081      0.1672254947      0.1359838025      0.5754252488
  227      1.0000067353      0.8459316445      0.1681648010      0.1354654517      0.5770776717
  228      1.0000067651      0.8426368925      0.1691031258      0.1349488598      0.5787235088
  229      1.0000067950      0.8393553842      0.1700404538      0.1344340265      0.5803627909
