# time   trace   domains   purity   coherence  equireached
  312      1.0000092686      0.3648651906      0.3345042553      0.0000092686      0.8175767007
  313      1.0000092984      0.3627931074      0.3353485920      0.0000092984      0.8186127706
  314      1.0000093282      0.3607327923      0.3361892164      0.0000093282      0.8196429566
  315      1.0000093580      0.3586841784      0.3370261373      0.0000093580      0.8206672920
  316      1.0000093878      0.3566471992      0.3378593636      0.0000093878      0.8216858101
  317      1.0000094176      0.3546217885      0.3386889044      0.0000094176      0.8226985441
  318      1.0000094474      0.3526078808      0.3395147687      0.0000094474      0.8237055266
  319      1.0000094772      0.3506054105      0.3403369658      0.0000094772      0.8247067905
  320      1.0000095070      0.3486143128      0.3411555047      0.0000095070      0.8257023681
  321      1.0000095368      0.3466345230      0.3419703950      0.0000095368      0.8266922919
  322      1.0000095666      0.3446659769      0.3427816459      0.0000095666      0.8276765939
  323      1.0000095964      0.3427086105      0.3435892670      0.0000095964      0.8286553060
  324      1.0000096262      0.3407623605      0.3443932678      0.0000096262      0.8296284600
  325      1.0000096560      0.3388271636      0.3451936579      0.0000096560      0.8305960874
  326      1.0000096858      0.3369029571      0.3459904471      0.0000096858      0.8315582198
  327      1.0000097156      0.3349896785      0.3467836451      0.0000097156      0.8325148882
  328      1.0000097454      0.3330872658      0.3475732617      0.0000097454      0.8334661237
  329      1.0000097752      0.3311956571      0.3483593068      0.0000097752      0.8344119572
  330      1.0000098050      0.3293147913      0.3491417903      0.0000098050      0.8353524194
  331      1.0000098348      0.3274446071      0.3499207223      0.0000098348      0.8362875407
  332      1.0000098646      0.3255850440      0.3506961129      0.0000098646      0.8372173516
  333      1.0000098944      0.3237360416      0.3514679721      0.0000098944      0.8381418821
  334      1.0000099242      0.3218975400      0.3522363102      0.0000099242      0.8390611622
  335      1.0000099540      0.3200694794      0.3530011373      0.0000099540      0.8399752219
  336      1.0000099838      0.3182518007      0.3537624639      0.0000099838      0.8408840907
