# time   trace   domains   purity   coherence  equireached
  108      1.0000031889      1.0557912254      0.1144541458      0.0843495236      0.4735811049
  109      1.0000032187      1.0482163464      0.1161809246      0.0837916137      0.4772793415
  110      1.0000032485      1.0407059331      0.1179088649      0.0832364391      0.4809507491
  111      1.0000032783      1.0332588681      0.1196377811      0.0826840010      0.4845955591
  112      1.0000033081      1.0258740801      0.1213674916      0.0821343111      0.4882139998
  113      1.0000033379      1.0185505413      0.1230978183      0.0815873998      0.4918062961
  114      1.0000033677      1.0112872653      0.1248285868      0.0810433021      0.4953726700
  115      1.0000033975      1.0040833047      0.1265596262      0.0805020923      0.4989133402
  116      1.0000034273      0.9969377490      0.1282907689      0.0799638689      0.5024285226
  117      1.0000034571      0.9898497225      0.1300218509      0.0794285723      0.5059184301
  118      1.0000034869      0.9828183826      0.1317527113      0.0788960414      0.5093832725
  119      1.0000035167      0.9758429181      0.1334831928      0.0783662876      0.5128232570
  120      1.0000035465      0.9689225473      0.1352131408      0.0778393341      0.5162385879
  121      1.0000035763      0.9620565166      0.1369424044      0.0773152109      0.5196294669
  122      1.0000036061      0.9552440987      0.1386708353      0.0767938959      0.5229960928
  123      1.0000036359      0.9484845916      0.1403982885      0.0762753995      0.5263386622
  124      1.0000036657      0.9417773172      0.1421246219      0.0757597318      0.5296573688
  125      1.0000036955      0.9351216198      0.1438496963      0.0752469022      0.5329524040
  126      1.0000037253      0.9285168652      0.1455733756      0.0747369194      0.5362239567
  127      1.0000037551      0.9219624392      0.1472955262      0.0742297916      0.5394722135
  128      1.0000037849      0.9154577471      0.1490160175      0.0737255261      0.5426973586
  129      1.0000038147      0.9090022122      0.1507347215      0.0732241298      0.5458995741
  130      1.0000038445      0.9025952754      0.1524515131      0.0727256086      0.5490790398
  131      1.0000038743      0.8962363935      0.1541662696      0.0722299678      0.5522359332
  132      1.0000039041      0.8899250394      0.1558788712      0.0717372180      0.5553704300
  133      1.0000039339      0.8836607003      0.1575892003      0.0712473601      0.5584827037
  134      1.0000039637      0.8774428778      0.1592971421      0.0707603937      0.5615729257
  135      1.0000039935      0.8712710867      0.1610025843      0.0702763209      0.5646412655
  136      1.0000040233      0.8651448544      0.1627054168      0.0697951429      0.5676878909
  137      1.0000040531      0.8590637205      0.1644055322      0.0693168604      0.5707129675
  138      1.0000040829      0.8530272359      0.1661028252      0.0688414752      0.5737166592
  139      1.0000041127      0.8470349626      0.1677971932      0.0683690064      0.5766991283
  140      1.0000041425      0.8410864728      0.1694885354      0.0678994567      0.5796605351
  141      1.0000041723      0.8351813486      0.1711767538      0.0674327957      0.5826010382
  142      1.0000042021      0.8293191817      0.1728617522      0.0669690208      0.5855207948
  143      1.0000042319      0.8234995727      0.1745434368      0.0665081289      0.5884199602
  144      1.0000042617      0.8177221305      0.1762217159      0.0660501160      0.5912986882
  145      1.0000042915      0.8119864726      0.1778965000      0.0655949813      0.5941571310
  146      1.0000043213      0.8062922240      0.1795677017      0.0651427183      0.5969954394
  147      1.0000043511      0.8006390173      0.1812352355      0.0646933199      0.5998137625
  148      1.0000043810      0.7950264920      0.1828990181      0.0642467793      0.6026122480
  149      1.0000044108      0.7894542947      0.1845589681      0.0638030892      0.6053910424
  150      1.0000044406      0.7839220782      0.1862150062      0.0633622427      0.6081502904
  151      1.0000044704      0.7784295018      0.1878670549      0.0629242319      0.6108901357
  152      1.0000045002      0.7729762307      0.1895150387      0.0624890486      0.6136107203
  153      1.0000045300      0.7675619356      0.1911588838      0.0620566843      0.6163121851
  154      1.0000045598      0.7621862929      0.1927985186      0.0616271299      0.6189946696
  155      1.0000045896      0.7568489842      0.1944338730      0.0612003760      0.6216583121
  156      1.0000046194      0.7515496961      0.1960648789      0.0607764127      0.6243032496
  157      1.0000046492      0.7462881201      0.1976914698      0.0603552299      0.6269296178
  158      1.0000046790      0.7410639523      0.1993135810      0.0599368172      0.6295375514
  159      1.0000047088      0.7358768934      0.2009311496      0.0595211644      0.6321271837
  160      1.0000047386      0.7307266482      0.2025441142      0.0591082619      0.6346986470
  161      1.0000047684      0.7256129259      0.2041524153      0.0586980970      0.6372520721
  162      1.0000047982      0.7205354395      0.2057559949      0.0582906565      0.6397875892
  163      1.0000048280      0.7154939061      0.2073547965      0.0578859286      0.6423053271
  164      1.0000048578      0.7104880461      0.2089487654      0.0574839008      0.6448054133
  165      1.0000048876      0.7055175840      0.2105378483      0.0570845609      0.6472879747
  166      1.0000049174      0.7005822474      0.2121219934      0.0566878960      0.6497531368
  167      1.0000049472      0.6956817675      0.2137011506      0.0562938933      0.6522010241
  168      1.0000049770      0.6908158785      0.2152752712      0.0559025398      0.6546317602
  169      1.0000050068      0.6859843181      0.2168443077      0.0555138222      0.6570454676
  170      1.0000050366      0.6811868267      0.2184082144      0.0551277271      0.6594422678
  171      1.0000050664      0.6764231478      0.2199669468      0.0547442411      0.6618222813
  172      1.0000050962      0.6716930280      0.2215204619      0.0543633521      0.6641856277
  173      1.0000051260      0.6669962163      0.2230687180      0.0539850445      0.6665324256
  174      1.0000051558      0.6623324646      0.2246116747      0.0536093043      0.6688627926
  175      1.0000051856      0.6577015274      0.2261492930      0.0532361175      0.6711768456
  176      1.0000052154      0.6531031619      0.2276815352      0.0528654699      0.6734747003
  177      1.0000052452      0.6485371277      0.2292083648      0.0524973474      0.6757564715
  178      1.0000052750      0.6440031867      0.2307297465      0.0521317357      0.6780222734
  179      1.0000053048      0.6395011033      0.2322456465      0.0517686204      0.6802722191
  180      1.0000053346      0.6350306443      0.2337560319      0.0514079871      0.6825064207
  181      1.0000053644      0.6305915786      0.2352608712      0.0510498214      0.6847249897
  182      1.0000053942      0.6261836774      0.2367601339      0.0506941087      0.6869280367
  183      1.0000054240      0.6218067141      0.2382537909      0.0503408346      0.6891156713
  184      1.0000054538      0.6174604639      0.2397418139      0.0499899846      0.6912880023
